Season,HomeTeam,AwayTeam,HomePossession,AwayPossession,HomeTouches,AwayTouches,HomePasses,AwayPasses,HomeTackles,AwayTackles,HomeClearances,AwayClearances,HomeOffsides,AwayOffsides
2013/14,Newcastle United,Everton,54.7,45.3,709,630,492,403,23,27,23,36,2,0
2013/14,Liverpool,Sunderland,61,39,824,536,587,349,17,28,32,17,2,2
2013/14,West Ham United,Hull City,43.6,56.4,569,682,367,478,18,20,33,26,2,3
2013/14,Arsenal,Manchester City,47.8,52.2,723,743,491,547,12,21,38,27,2,0
2013/14,Crystal Palace,Chelsea,33,67,481,712,221,471,21,18,61,33,1,3
2013/14,Manchester United,Aston Villa,55.9,44.1,676,561,476,372,18,24,34,18,2,2
2013/14,Southampton,Newcastle United,52.5,47.5,674,631,487,443,25,14,12,17,2,0
2013/14,Stoke City,Hull City,55.9,44.1,722,626,522,407,24,15,23,40,3,1
2013/14,Swansea City,Norwich City,58.7,41.3,739,553,539,372,15,19,22,24,1,2
2013/14,West Bromwich Albion,Cardiff City,41.7,58.3,541,669,314,457,21,16,30,26,2,2
2013/14,Fulham,Everton,38.2,61.8,538,758,296,499,35,9,40,28,8,1
2013/14,Liverpool,Tottenham Hotspur,58.6,41.4,714,544,527,364,24,11,21,23,2,1
2013/14,Sunderland,West Ham United,60.6,39.4,671,509,443,280,25,13,24,48,1,1
2013/14,Aston Villa,Fulham,50.1,49.9,612,609,410,410,12,15,35,34,0,1
2013/14,Cardiff City,Crystal Palace,63.1,36.9,722,531,506,303,12,21,24,59,2,4
2013/14,Chelsea,Stoke City,51.2,48.8,719,662,491,459,27,31,23,31,1,1
2013/14,Hull City,Swansea City,43.1,56.9,570,703,341,469,14,21,36,46,2,0
2013/14,Manchester City,Southampton,43.6,56.4,608,740,425,545,19,10,31,29,1,1
2013/14,Newcastle United,Manchester United,43.6,56.4,569,722,378,501,18,13,25,36,0,2
2013/14,Norwich City,West Bromwich Albion,68.8,31.2,722,446,528,234,13,26,8,45,1,2
2013/14,Everton,Arsenal,42.8,57.2,640,792,431,578,15,16,23,33,2,3
2013/14,West Ham United,Liverpool,36.2,63.8,540,821,322,619,22,16,35,47,4,0
2013/14,Tottenham Hotspur,Sunderland,60.9,39.1,701,523,500,319,18,17,12,25,2,4
2013/14,Crystal Palace,Aston Villa,42.9,57.1,583,667,331,457,22,25,31,36,3,0
2013/14,Fulham,Norwich City,45.1,54.9,589,677,365,442,27,17,35,24,0,3
2013/14,Southampton,Cardiff City,67.5,32.5,886,518,687,325,13,22,11,40,0,2
2013/14,Stoke City,Newcastle United,48.9,51.1,664,698,441,472,17,19,40,25,2,1
2013/14,Sunderland,Everton,46.6,53.4,554,601,336,385,14,14,26,29,3,0
2013/14,West Bromwich Albion,Tottenham Hotspur,32.4,67.6,450,714,232,509,21,18,37,25,3,3
2013/14,Liverpool,Manchester City,46.6,53.4,652,680,412,465,20,24,45,18,5,1
2013/14,Swansea City,Chelsea,38.2,61.8,543,786,348,583,19,9,30,22,1,3
2013/14,Arsenal,West Ham United,61.4,38.6,806,562,580,355,14,20,31,35,2,2
2013/14,Everton,Crystal Palace,69.1,30.9,813,474,576,251,21,33,17,38,0,3
2013/14,Manchester City,Sunderland,56.8,43.2,762,613,546,404,31,20,25,14,0,1
2013/14,Aston Villa,Southampton,31.6,68.4,456,793,263,614,18,17,21,27,5,3
2013/14,Cardiff City,Stoke City,43.3,56.7,599,714,388,516,14,19,25,25,3,0
2013/14,Chelsea,Sunderland,61.8,38.2,709,507,472,289,17,16,31,46,1,1
2013/14,Newcastle United,Swansea City,47.2,52.8,664,709,440,478,24,17,32,42,1,5
2013/14,Tottenham Hotspur,Fulham,62.2,37.8,810,566,583,352,23,25,32,36,2,4
2013/14,West Ham United,Crystal Palace,65.3,34.7,676,471,428,220,16,22,35,74,1,1
2013/14,Everton,Manchester United,38.7,61.3,590,794,370,598,23,17,39,32,2,4
2013/14,Hull City,Arsenal,42.4,57.6,652,849,434,618,22,19,29,48,5,2
2013/14,Norwich City,Liverpool,42.5,57.5,594,798,365,539,23,36,9,52,0,1
2013/14,Manchester City,West Bromwich Albion,69,31,883,496,684,295,21,26,17,19,3,3
2013/14,Fulham,Hull City,46,54,581,650,379,458,17,19,31,36,0,1
2013/14,Manchester United,Norwich City,61.3,38.7,846,602,637,391,16,17,34,34,1,0
2013/14,Southampton,Everton,53.1,46.9,745,669,515,436,28,20,31,26,1,5
2013/14,Stoke City,Tottenham Hotspur,50.5,49.5,614,629,407,398,22,25,25,28,4,2
2013/14,Swansea City,Aston Villa,47.6,52.4,591,610,372,415,8,11,35,25,5,1
2013/14,West Bromwich Albion,West Ham United,43.3,56.7,482,568,273,363,9,10,37,33,2,0
2013/14,Crystal Palace,Manchester City,46.4,53.6,624,694,399,468,21,24,41,28,4,0
2013/14,Liverpool,Chelsea,73,27,850,471,624,226,23,20,22,54,1,0
2013/14,Sunderland,Cardiff City,59.6,40.4,624,471,448,286,14,17,18,31,5,3
2013/14,Arsenal,Newcastle United,61.5,38.5,828,602,613,387,21,18,25,38,4,2
2013/14,Aston Villa,Hull City,44.2,55.8,554,673,358,449,12,12,29,45,0,3
2013/14,Everton,Manchester City,59.3,40.7,871,642,673,456,16,17,20,22,3,0
2013/14,Manchester United,Sunderland,63,37,769,533,575,339,14,15,21,33,2,3
2013/14,Newcastle United,Cardiff City,53.8,46.2,641,566,409,351,22,16,37,29,0,2
2013/14,Stoke City,Fulham,63.3,36.7,816,522,599,336,15,17,22,17,2,0
2013/14,Swansea City,Southampton,38.1,61.9,557,776,352,580,17,12,30,19,2,1
2013/14,West Ham United,Tottenham Hotspur,47.2,52.8,576,632,333,387,19,28,39,40,3,0
2013/14,Arsenal,West Bromwich Albion,60.3,39.7,800,591,592,386,19,13,39,29,0,2
2013/14,Chelsea,Norwich City,71.3,28.7,878,440,650,259,11,22,27,46,4,1
2013/14,Crystal Palace,Liverpool,34.9,65.1,517,799,295,608,19,16,21,28,0,3
2013/14,Manchester United,Hull City,55.3,44.7,799,657,637,511,12,20,22,13,0,1
2013/14,Manchester City,Aston Villa,73.3,26.7,910,427,739,257,10,16,20,36,3,0
2013/14,Sunderland,West Bromwich Albion,48.3,51.7,617,647,435,467,15,11,19,16,0,1
2013/14,Cardiff City,Chelsea,36.8,63.2,536,801,317,568,20,21,30,18,1,2
2013/14,Fulham,Crystal Palace,66.1,33.9,717,463,496,249,21,21,33,34,1,1
2013/14,Hull City,Everton,43,57,627,790,459,623,16,13,26,20,2,2
2013/14,Liverpool,Newcastle United,66.2,33.8,851,515,673,333,15,19,24,26,3,2
2013/14,Manchester City,West Ham United,68.1,31.9,772,431,585,259,17,12,15,34,2,1
2013/14,Norwich City,Arsenal,37.7,62.3,575,859,405,680,13,18,20,23,3,1
2013/14,Southampton,Manchester United,58.5,41.5,687,569,517,369,14,18,16,35,0,6
2013/14,Sunderland,Swansea City,53.3,46.7,598,548,401,344,16,23,25,32,2,3
2013/14,Tottenham Hotspur,Aston Villa,54.7,45.3,739,639,556,461,17,17,18,20,7,0
2013/14,West Bromwich Albion,Stoke City,43,57,549,698,359,496,17,18,17,30,1,3
